customer_id,recency,frequency,monetary,segment,churned
15021,36,6,1554.100000000,à_surveiller,False
16825,3,4,1370.410000000,à_surveiller,False
15845,28,6,2251.670000000,sain,False
15235,35,16,2937.810000000,sain,True
13975,33,8,3794.170000000,sain,False
15570,24,21,7670.940000000,sain,False
13842,17,15,4072.760000000,sain,False
17730,3,12,4506.720000000,sain,False
16861,208,3,772.830000000,à_risque_critique,False
17853,225,3,1608.190000000,à_risque_critique,True
13648,218,8,1759.070000000,à_surveiller,True
15538,355,6,3358.400000000,à_surveiller,True
12849,86,5,2717.680000000,à_surveiller,False
16177,254,7,1915.360000000,à_surveiller,False
15777,59,7,1762.610000000,à_surveiller,True
14669,59,7,3243.930000000,sain,True
15199,53,8,2510.850000000,sain,False
16841,3,9,3079.420000000,sain,False
13115,2,7,4078.470000000,sain,False
14062,57,18,19973.980000000,sain,False
14558,472,3,655.500000000,à_risque_critique,True
17067,542,3,454.540000000,à_risque_critique,True
14322,247,4,474.100000000,à_risque_critique,True
16231,197,4,1078.220000000,à_risque_critique,True
13666,105,4,106.450000000,à_risque_critique,False
17358,121,5,866.050000000,à_risque_critique,True
14342,28,3,559.480000000,à_risque_critique,False
13201,320,4,1240.610000000,à_risque_critique,True
14805,131,4,659.240000000,à_risque_critique,False
15326,151,5,1700.520000000,à_surveiller,True
15347,184,4,1363.600000000,à_surveiller,True
16471,92,4,1189.980000000,à_surveiller,True
16283,26,4,3110.820000000,à_surveiller,False
15834,95,5,2818.110000000,à_surveiller,False
14492,248,7,1921.910000000,à_surveiller,True
13764,155,4,1923.440000000,à_surveiller,False
15265,53,3,2551.760000000,à_surveiller,False
15757,35,5,2487.300000000,à_surveiller,False
13782,52,9,1243.020000000,à_surveiller,False
16571,99,8,3263.730000000,à_surveiller,False
15596,32,8,3113.140000000,sain,False
13317,16,18,5526.390000000,sain,False
15061,2,109,114563.550000000,sain,False
13190,362,3,570.660000000,à_risque_critique,True
17991,43,3,318.900000000,à_risque_critique,True
15266,156,5,852.210000000,à_risque_critique,True
15629,268,4,2240.900000000,à_surveiller,True
17463,51,4,1605.260000000,à_surveiller,False
14710,197,9,1316.460000000,à_surveiller,False
16736,323,5,2956.560000000,à_surveiller,True
14869,206,4,2078.540000000,à_surveiller,False
16942,7,4,908.240000000,à_surveiller,False
16987,23,5,1101.950000000,à_surveiller,False
16383,86,6,2607.240000000,à_surveiller,False
15938,19,8,665.530000000,à_surveiller,False
17655,28,6,2616.240000000,sain,False
13330,3,5,2393.470000000,sain,False
15502,93,6,6249.000000000,sain,False
12928,59,9,3022.230000000,sain,False
16016,14,7,1842.750000000,sain,False
13047,37,20,7229.300000000,sain,False
14688,16,17,4870.380000000,sain,False
17061,10,7,3250.230000000,sain,False
13555,19,11,6439.960000000,sain,False
17864,93,3,535.230000000,à_risque_critique,False
13800,127,3,1679.560000000,à_risque_critique,True
15946,320,3,2304.180000000,à_risque_critique,True
16226,21,5,672.170000000,à_surveiller,True
17648,10,4,1526.260000000,à_surveiller,False
13723,35,6,1209.200000000,à_surveiller,True
17720,43,8,2105.350000000,sain,False
16520,4,6,2482.620000000,sain,True
17372,1,24,3878.090000000,sain,False
17346,5,17,3604.010000000,sain,False
17544,208,3,960.690000000,à_risque_critique,True
18154,206,3,533.410000000,à_risque_critique,False
14994,200,5,956.680000000,à_risque_critique,True
15110,136,3,679.400000000,à_risque_critique,False
17935,218,5,540.350000000,à_risque_critique,False
15351,187,4,2052.850000000,à_risque_critique,False
16943,29,3,816.730000000,à_risque_critique,True
14708,186,3,1504.970000000,à_risque_critique,False
13892,64,3,689.200000000,à_risque_critique,False
13151,113,3,2570.240000000,à_surveiller,True
16948,79,6,674.290000000,à_surveiller,False
14857,260,5,2478.730000000,à_surveiller,False
18051,452,7,2282.280000000,à_surveiller,True
15799,3,3,1021.390000000,à_surveiller,False
17764,29,4,1066.790000000,à_surveiller,False
15508,7,6,1000.270000000,à_surveiller,True
14649,30,7,2942.240000000,sain,False
17406,151,13,4905.050000000,sain,True
15916,9,10,2747.610000000,sain,False
16883,5,19,2396.590000000,sain,True
16497,21,22,5280.290000000,sain,False
17409,2,10,7793.510000000,sain,True
16372,227,3,960.680000000,à_risque_critique,False
15506,199,3,1060.770000000,à_risque_critique,False
15157,176,3,1803.500000000,à_surveiller,False
15107,129,9,940.350000000,à_surveiller,True
14114,91,7,1364.090000000,à_surveiller,True
14850,129,7,1794.010000000,à_surveiller,True
17990,54,6,1527.610000000,à_surveiller,True
17505,23,4,1776.630000000,à_surveiller,False
17345,14,8,1195.270000000,sain,False
13410,5,7,1743.940000000,sain,False
17596,9,9,3381.600000000,sain,False
15939,14,9,7522.180000000,sain,False
12910,15,8,3863.980000000,sain,False
14064,29,13,2820.840000000,sain,False
17760,191,5,803.880000000,à_risque_critique,False
14480,220,3,1020.470000000,à_risque_critique,False
14013,93,3,730.050000000,à_risque_critique,False
13965,294,3,996.610000000,à_risque_critique,True
17664,30,3,887.780000000,à_risque_critique,False
15969,3,3,769.650000000,à_surveiller,False
15800,64,6,788.000000000,à_surveiller,False
17629,32,5,1247.590000000,à_surveiller,False
15550,119,9,1781.070000000,à_surveiller,False
13094,9,9,1598.880000000,sain,False
16770,54,8,1818.510000000,sain,False
15738,1,35,11489.610000000,sain,False
14210,15,15,5555.330000000,sain,False
17696,3,23,6231.470000000,sain,False
14725,212,3,591.280000000,à_risque_critique,False
17380,252,3,645.000000000,à_risque_critique,True
15494,296,3,2480.820000000,à_risque_critique,False
17534,269,4,1445.470000000,à_risque_critique,False
12932,357,8,1698.560000000,à_surveiller,True
16053,231,4,2122.890000000,à_surveiller,False
16147,218,4,2023.910000000,à_surveiller,False
15255,214,8,2838.570000000,à_surveiller,False
14006,59,6,1896.570000000,à_surveiller,False
14309,1,7,2560.840000000,sain,False
16180,28,9,8741.120000000,sain,False
18064,53,10,4089.030000000,sain,False
15129,28,16,4533.160000000,sain,False
15521,30,12,5763.670000000,sain,False
13767,21,58,25561.460000000,sain,False
16700,19,19,7039.390000000,sain,False
14415,16,15,8590.570000000,sain,False
15854,22,15,4193.550000000,sain,False
13434,203,3,1132.620000000,à_risque_critique,False
17392,124,3,620.560000000,à_risque_critique,True
14734,243,4,1056.420000000,à_risque_critique,True
14616,60,5,527.780000000,à_surveiller,True
17351,91,10,1575.830000000,à_surveiller,False
15932,32,4,1273.250000000,à_surveiller,False
14146,72,9,7163.030000000,sain,False
13984,67,10,1845.320000000,sain,False
16655,3,9,3984.550000000,sain,False
13875,2,12,4095.460000000,sain,False
14258,17,22,26989.180000000,sain,False
13414,114,4,1493.640000000,à_surveiller,False
12843,4,24,5836.170000000,sain,False
17756,193,3,733.700000000,à_risque_critique,True
13770,240,4,785.370000000,à_risque_critique,True
13233,154,3,875.580000000,à_risque_critique,False
15691,70,4,571.300000000,à_risque_critique,True
15377,200,4,1211.750000000,à_risque_critique,True
16057,29,6,2651.270000000,à_surveiller,False
13266,3,13,4127.210000000,sain,False
14746,224,4,593.500000000,à_risque_critique,True
13636,70,3,541.450000000,à_risque_critique,False
14355,183,3,1014.450000000,à_risque_critique,True
17127,246,5,1155.030000000,à_risque_critique,True
18071,75,6,1428.630000000,à_surveiller,True
17522,1,3,782.980000000,à_surveiller,False
16986,263,9,3015.550000000,à_surveiller,False
13294,7,3,1689.530000000,à_surveiller,True
15413,509,5,6798.720000000,à_surveiller,True
16335,369,7,2774.000000000,à_surveiller,True
16818,1,4,1193.170000000,à_surveiller,False
14291,28,15,5634.310000000,sain,False
16133,3,35,15194.590000000,sain,False
15651,78,3,840.080000000,à_risque_critique,False
15180,185,3,904.430000000,à_risque_critique,True
13642,33,4,514.720000000,à_surveiller,True
13890,176,5,1233.920000000,à_surveiller,False
13196,80,4,1783.190000000,à_surveiller,False
14025,282,8,4057.900000000,à_surveiller,True
15369,310,11,6251.260000000,sain,True
13982,144,7,3477.580000000,sain,False
13711,36,9,1792.260000000,sain,True
17071,5,8,2416.190000000,sain,False
15218,35,14,7501.940000000,sain,False
15271,22,14,2938.080000000,sain,False
16814,10,27,10153.570000000,sain,False
13729,253,3,724.730000000,à_risque_critique,True
15714,271,3,453.930000000,à_risque_critique,False
13064,145,3,764.550000000,à_risque_critique,False
13418,22,22,9446.770000000,sain,False
15945,183,4,827.270000000,à_risque_critique,True
16727,182,4,1437.420000000,à_surveiller,True
16493,103,5,1148.260000000,à_surveiller,False
17883,64,4,443.430000000,à_surveiller,False
15754,64,7,2670.840000000,sain,False
13856,1,10,972.530000000,sain,False
15071,93,3,1062.160000000,à_risque_critique,False
14289,17,3,594.220000000,à_surveiller,False
13382,98,5,1387.580000000,à_surveiller,True
17496,176,4,1412.890000000,à_surveiller,True
15043,281,5,2321.800000000,à_surveiller,False
15865,31,3,1667.720000000,à_surveiller,False
15026,58,4,823.390000000,à_surveiller,False
15329,192,8,1934.630000000,à_surveiller,False
15081,26,9,1708.970000000,à_surveiller,False
14147,103,8,2289.600000000,à_surveiller,False
16034,14,6,928.720000000,à_surveiller,True
16742,310,13,2387.710000000,à_surveiller,True
13126,71,10,2976.030000000,sain,False
14329,91,10,7037.980000000,sain,False
15290,21,16,4585.630000000,sain,False
15785,15,13,4971.360000000,sain,False
13156,203,3,1586.540000000,à_risque_critique,True
15586,410,3,1139.100000000,à_risque_critique,True
16314,207,3,1491.400000000,à_risque_critique,True
13573,71,5,652.390000000,à_risque_critique,False
18018,17,3,213.300000000,à_surveiller,False
16979,115,4,1354.890000000,à_surveiller,False
14871,73,7,985.190000000,à_surveiller,False
17368,77,9,1802.390000000,à_surveiller,False
17048,100,6,1906.730000000,à_surveiller,False
17388,29,9,2195.210000000,sain,False
17929,72,10,2674.100000000,sain,False
15708,40,7,3082.780000000,sain,False
17913,173,13,3281.890000000,sain,False
13680,155,10,10104.840000000,sain,False
15953,29,14,2836.310000000,sain,False
13571,2,18,2961.530000000,sain,False
16170,1,17,5928.820000000,sain,False
16523,17,15,5333.460000000,sain,False
14800,9,12,6817.390000000,sain,False
16435,330,3,1011.570000000,à_risque_critique,True
17709,288,4,533.560000000,à_risque_critique,False
17521,17,3,714.410000000,à_surveiller,False
13838,187,7,1512.470000000,à_surveiller,False
15485,154,6,4475.140000000,sain,False
13381,25,8,5656.410000000,sain,False
13485,51,11,3015.220000000,sain,True
15179,51,11,6740.090000000,sain,False
12920,389,3,323.860000000,à_risque_critique,False
13150,302,3,449.970000000,à_risque_critique,True
14413,180,3,427.570000000,à_risque_critique,True
13238,178,3,397.050000000,à_risque_critique,False
18276,210,5,1320.660000000,à_risque_critique,False
16110,80,3,1175.720000000,à_risque_critique,False
14068,138,4,1528.370000000,à_surveiller,True
16146,21,3,871.380000000,à_surveiller,False
13293,210,6,1192.940000000,à_surveiller,True
18078,35,4,844.600000000,à_surveiller,True
15747,193,6,1588.570000000,à_surveiller,False
15289,67,3,1028.760000000,à_surveiller,False
17705,33,5,617.680000000,à_surveiller,False
13976,24,4,1192.360000000,à_surveiller,True
17897,185,8,2406.170000000,à_surveiller,False
13466,2,5,1013.350000000,à_surveiller,True
13958,197,8,4709.230000000,à_surveiller,True
15967,136,11,2796.570000000,sain,False
12835,245,41,6043.310000000,sain,True
14988,29,7,2066.600000000,sain,True
16434,10,8,1943.710000000,sain,False
12841,40,27,5479.590000000,sain,False
15260,4,23,8647.940000000,sain,False
15617,214,3,828.550000000,à_risque_critique,True
17804,194,3,385.230000000,à_risque_critique,True
15890,212,5,535.650000000,à_risque_critique,True
14670,98,3,602.000000000,à_risque_critique,True
13502,92,4,677.660000000,à_risque_critique,False
13039,402,4,1010.730000000,à_risque_critique,True
17951,176,3,1037.040000000,à_risque_critique,False
16769,78,4,1141.750000000,à_surveiller,True
15003,291,6,1060.700000000,à_surveiller,True
12933,101,6,1190.250000000,à_surveiller,False
13647,52,5,1818.200000000,à_surveiller,False
16809,26,6,1155.820000000,à_surveiller,False
16094,37,8,2869.430000000,sain,False
14507,33,8,2516.560000000,sain,False
15910,25,11,2000.230000000,sain,False
15984,51,25,6703.730000000,sain,False
16947,53,4,946.710000000,à_risque_critique,True
16588,204,4,1361.280000000,à_risque_critique,True
16788,72,4,1648.340000000,à_risque_critique,False
14206,57,3,1185.010000000,à_surveiller,True
16618,28,4,1441.290000000,à_surveiller,False
13093,93,55,54943.650000000,sain,True
13209,45,8,4980.340000000,sain,False
14680,16,51,43192.540000000,sain,False
14508,194,3,598.520000000,à_risque_critique,False
17945,514,3,359.500000000,à_risque_critique,True
17852,206,3,548.870000000,à_risque_critique,False
16421,194,3,526.270000000,à_risque_critique,True
17155,345,5,640.760000000,à_risque_critique,False
16895,256,4,902.280000000,à_risque_critique,False
17034,105,3,680.200000000,à_risque_critique,False
13509,72,4,785.020000000,à_risque_critique,False
14656,101,4,656.710000000,à_risque_critique,False
16586,66,3,1462.780000000,à_surveiller,True
14460,128,7,689.160000000,à_surveiller,False
14631,53,5,1648.790000000,à_surveiller,False
15793,86,6,1740.600000000,à_surveiller,False
15306,318,6,2310.380000000,à_surveiller,False
16712,30,6,1825.930000000,à_surveiller,False
13357,75,5,3817.360000000,à_surveiller,True
15402,14,5,1644.760000000,à_surveiller,False
18287,19,5,3060.990000000,sain,False
14364,5,4,2161.850000000,sain,False
13963,126,17,3011.870000000,sain,True
16755,44,6,2312.220000000,sain,False
15791,22,4,3218.890000000,sain,False
14692,53,11,1633.840000000,sain,False
17790,16,15,1715.070000000,sain,False
13995,63,10,2818.770000000,sain,False
17716,67,15,11752.600000000,sain,False
14367,2,8,4145.520000000,sain,False
13090,56,16,8273.870000000,sain,False
13999,32,21,6847.270000000,sain,False
13458,7,9,8572.780000000,sain,False
16103,4,19,5567.330000000,sain,False
12870,193,3,1676.950000000,à_risque_critique,True
12926,229,4,1548.080000000,à_risque_critique,True
15406,119,3,717.450000000,à_risque_critique,False
16067,380,3,3395.290000000,à_risque_critique,True
16431,31,3,642.810000000,à_risque_critique,True
13787,182,5,1019.860000000,à_surveiller,False
13202,212,7,1580.300000000,à_surveiller,True
16176,239,4,2052.690000000,à_surveiller,True
15863,10,4,299.060000000,à_surveiller,False
17179,50,5,1283.780000000,à_surveiller,False
17337,29,3,1993.470000000,à_surveiller,False
16756,32,7,1312.370000000,à_surveiller,True
15366,176,6,1892.110000000,à_surveiller,False
16043,29,7,1759.090000000,à_surveiller,False
16875,114,9,2944.090000000,à_surveiller,False
12854,59,6,2479.890000000,à_surveiller,False
15353,72,7,3175.950000000,à_surveiller,True
18220,44,6,1921.760000000,sain,True
16719,53,11,3156.110000000,sain,False
17511,24,44,120291.570000000,sain,False
15755,53,13,4249.600000000,sain,False
15389,218,4,2233.800000000,à_surveiller,False
17221,409,3,643.390000000,à_risque_critique,False
13070,10,4,751.700000000,à_surveiller,True
15532,176,7,2535.570000000,à_surveiller,False
16907,52,7,1310.250000000,à_surveiller,False
15201,22,4,1208.680000000,à_surveiller,False
18009,53,8,2155.830000000,sain,True
16445,204,3,372.220000000,à_risque_critique,False
15901,269,3,321.490000000,à_risque_critique,False
15016,211,4,460.260000000,à_risque_critique,False
17251,180,3,812.430000000,à_risque_critique,True
16518,102,3,665.750000000,à_risque_critique,False
17203,206,4,2012.030000000,à_risque_critique,False
15064,228,4,1154.410000000,à_risque_critique,True
16188,44,3,671.570000000,à_risque_critique,False
13478,287,5,2215.780000000,à_surveiller,True
16374,80,4,1448.820000000,à_surveiller,False
14855,292,5,5874.650000000,à_surveiller,False
13139,33,3,4308.060000000,à_surveiller,False
15665,61,4,3249.330000000,à_surveiller,False
14205,82,8,2170.400000000,à_surveiller,False
16369,14,5,1465.600000000,à_surveiller,False
14738,17,6,1033.140000000,sain,False
17905,170,11,1966.930000000,sain,False
16206,26,11,2341.260000000,sain,False
17867,21,10,1006.900000000,sain,False
16466,26,10,2559.200000000,sain,False
14844,59,7,4387.170000000,sain,False
13756,1,14,5729.790000000,sain,False
15643,9,3,664.000000000,à_surveiller,True
15911,441,8,1685.890000000,à_surveiller,True
16563,218,5,3345.020000000,à_surveiller,False
16271,176,5,2152.000000000,à_surveiller,False
13539,58,6,1253.670000000,à_surveiller,False
13107,151,6,4288.290000000,sain,False
16933,57,8,2842.750000000,sain,False
17442,38,11,3186.570000000,sain,False
15660,22,10,1951.150000000,sain,False
16145,44,12,4322.230000000,sain,False
15827,1,24,3073.650000000,sain,False
13993,23,14,4802.170000000,sain,False
13037,37,11,3611.200000000,sain,False
18226,3,21,9251.170000000,sain,False
16546,108,5,5606.470000000,à_surveiller,True
18096,260,3,874.420000000,à_risque_critique,False
14065,207,3,891.020000000,à_risque_critique,True
17259,186,5,1667.610000000,à_risque_critique,False
14901,178,6,1365.410000000,à_surveiller,False
15912,51,8,951.570000000,à_surveiller,False
16407,12,9,1489.460000000,sain,False
17516,35,4,644.680000000,à_risque_critique,False
13592,23,3,205.510000000,à_surveiller,False
14513,24,5,649.770000000,à_surveiller,False
14870,79,6,1838.950000000,à_surveiller,True
14882,208,12,3038.450000000,à_surveiller,False
15965,185,10,2323.640000000,sain,False
17236,60,10,1576.950000000,sain,False
14587,2,8,1473.530000000,sain,False
16686,12,13,3237.660000000,sain,False
14713,4,17,4201.750000000,sain,False
15046,12,18,4897.130000000,sain,False
13668,5,26,10787.230000000,sain,False
17841,1,137,42752.110000000,sain,False
13585,348,3,684.540000000,à_risque_critique,True
13566,252,3,829.560000000,à_risque_critique,False
13415,290,4,800.670000000,à_risque_critique,True
15920,242,5,404.140000000,à_risque_critique,False
18268,409,5,1464.730000000,à_risque_critique,False
16926,189,5,1421.350000000,à_risque_critique,True
13781,68,3,778.830000000,à_risque_critique,True
15279,172,5,1580.540000000,à_surveiller,True
16032,274,6,1970.450000000,à_surveiller,True
16955,2,6,1309.410000000,sain,True
15628,73,10,3473.030000000,sain,False
16308,35,5,3520.000000000,sain,False
16359,32,12,1963.090000000,sain,False
14307,37,7,3770.290000000,sain,False
14733,22,11,14506.640000000,sain,False
14326,60,3,940.980000000,à_risque_critique,True
17734,51,4,854.670000000,à_surveiller,False
14897,114,5,1949.660000000,à_surveiller,False
13851,106,6,2201.320000000,à_surveiller,False
14839,236,3,915.280000000,à_risque_critique,True
14686,232,5,885.830000000,à_risque_critique,True
17771,141,3,257.400000000,à_risque_critique,False
14455,250,4,628.210000000,à_risque_critique,True
14238,144,3,434.230000000,à_risque_critique,True
17018,143,5,1772.600000000,à_surveiller,False
14657,100,4,1137.050000000,à_surveiller,False
16303,151,5,3394.820000000,à_surveiller,False
14723,176,8,1402.360000000,à_surveiller,False
16266,18,10,1267.900000000,sain,False
14257,2,6,3885.320000000,sain,False
13097,51,22,10074.320000000,sain,False
13394,32,14,5037.010000000,sain,False
12951,22,13,2774.530000000,sain,False
13569,185,3,638.350000000,à_risque_critique,False
16108,252,3,1393.420000000,à_risque_critique,False
14419,70,3,510.410000000,à_risque_critique,False
18025,197,6,1177.720000000,à_surveiller,True
17026,3,3,208.980000000,à_surveiller,True
14220,65,4,1515.000000000,à_surveiller,True
18241,35,5,1279.730000000,à_surveiller,False
17396,189,7,1873.800000000,à_surveiller,False
14021,29,6,1586.380000000,à_surveiller,False
13477,29,7,1895.620000000,sain,False
15410,21,6,3035.770000000,sain,False
14682,5,6,1514.810000000,sain,True
16918,135,11,2420.250000000,sain,False
14081,120,10,5370.100000000,sain,True
16837,15,8,1814.740000000,sain,False
14092,14,16,4950.010000000,sain,False
17364,22,21,9332.620000000,sain,False
16385,184,3,622.950000000,à_risque_critique,False
13276,215,3,1348.330000000,à_risque_critique,False
17923,100,3,497.000000000,à_risque_critique,True
13402,190,3,1222.180000000,à_risque_critique,False
15488,274,4,340.600000000,à_risque_critique,False
17603,435,3,1398.760000000,à_risque_critique,False
13705,191,5,1641.610000000,à_risque_critique,False
17031,196,4,2393.500000000,à_surveiller,False
16159,99,4,1232.790000000,à_surveiller,True
17531,8,3,1266.820000000,à_surveiller,True
14375,3,3,1132.990000000,à_surveiller,True
16163,50,6,2849.580000000,à_surveiller,True
16654,5,7,1647.450000000,sain,False
14512,5,7,1223.470000000,sain,True
16182,21,7,5871.000000000,sain,False
15039,2,73,34209.780000000,sain,False
14272,72,3,614.940000000,à_risque_critique,False
17298,192,3,443.240000000,à_risque_critique,False
16014,109,3,730.820000000,à_risque_critique,False
17282,117,3,1378.100000000,à_risque_critique,False
16317,115,3,1421.620000000,à_risque_critique,False
15752,67,5,2615.340000000,à_surveiller,False
17849,36,8,1063.760000000,à_surveiller,True
14000,29,5,2046.340000000,à_surveiller,True
15038,5,7,1121.820000000,sain,False
14776,36,7,2244.600000000,sain,False
13931,98,10,4398.060000000,sain,False
16952,259,3,631.170000000,à_risque_critique,False
17952,196,4,819.610000000,à_risque_critique,True
13587,267,3,961.100000000,à_risque_critique,False
16205,214,3,1069.230000000,à_risque_critique,False
12889,199,4,385.460000000,à_risque_critique,True
16898,186,3,623.640000000,à_risque_critique,False
17539,446,3,1211.570000000,à_risque_critique,True
16639,24,3,961.620000000,à_risque_critique,False
16224,58,3,864.450000000,à_risque_critique,False
13803,73,3,1338.910000000,à_risque_critique,True
15815,30,3,1394.080000000,à_surveiller,False
14798,128,6,626.250000000,à_surveiller,False
18136,29,4,1447.880000000,à_surveiller,False
14555,120,5,2189.430000000,à_surveiller,False
17126,117,6,1573.460000000,à_surveiller,False
13627,22,4,1213.350000000,à_surveiller,False
17361,4,4,656.360000000,à_surveiller,False
15443,138,8,2376.730000000,à_surveiller,False
15858,107,10,3337.740000000,sain,False
16726,14,6,1501.580000000,sain,False
14410,24,8,2323.870000000,sain,False
18239,36,6,2150.360000000,sain,True
12868,3,8,2247.060000000,sain,True
13538,1,8,2451.380000000,sain,False
18223,23,19,10273.790000000,sain,False
14451,12,11,3006.180000000,sain,False
18101,192,3,405.510000000,à_risque_critique,False
13461,225,3,2715.000000000,à_risque_critique,False
13935,414,3,6116.920000000,à_surveiller,True
16336,238,4,3517.690000000,à_surveiller,True
14673,185,3,2047.900000000,à_surveiller,False
16104,236,8,2476.250000000,à_surveiller,False
16619,81,4,1938.330000000,à_surveiller,True
16128,100,7,2309.130000000,à_surveiller,False
13085,113,7,2295.300000000,à_surveiller,False
17874,3,6,683.460000000,à_surveiller,True
15027,37,8,2783.570000000,sain,False
15950,177,7,5844.020000000,sain,False
17593,170,7,4831.360000000,sain,False
14440,134,10,5466.760000000,sain,False
17692,44,11,2842.960000000,sain,False
14080,231,4,1070.080000000,à_risque_critique,False
18062,38,5,1398.070000000,à_surveiller,False
16060,218,3,541.950000000,à_risque_critique,True
16805,178,3,836.420000000,à_risque_critique,False
13104,85,5,824.340000000,à_risque_critique,False
17054,25,3,918.820000000,à_risque_critique,False
17426,100,8,4234.390000000,sain,False
15882,16,8,1491.420000000,sain,True
17107,26,6,9378.800000000,sain,False
15719,17,25,7606.770000000,sain,False
16935,199,3,535.100000000,à_risque_critique,True
15287,197,3,369.340000000,à_risque_critique,False
16228,203,3,890.810000000,à_risque_critique,True
18002,193,4,243.170000000,à_risque_critique,True
15850,194,4,819.870000000,à_risque_critique,False
14295,256,3,2186.710000000,à_risque_critique,False
13546,18,3,653.310000000,à_surveiller,False
15996,81,4,1281.490000000,à_surveiller,False
16467,326,7,2869.160000000,à_surveiller,True
14685,394,8,4619.790000000,à_surveiller,True
18171,56,6,1670.590000000,à_surveiller,False
16717,184,9,3435.100000000,à_surveiller,False
15523,206,15,16947.980000000,sain,False
12872,144,12,3685.490000000,sain,True
14030,61,17,7337.220000000,sain,False
12877,18,15,2101.440000000,sain,False
17049,32,13,5869.300000000,sain,False
15874,35,19,9041.680000000,sain,False
14099,36,14,3983.000000000,sain,False
14944,4,12,5616.450000000,sain,False
15122,22,10,3794.300000000,sain,False
15796,5,13,3713.190000000,sain,False
17918,318,3,388.440000000,à_risque_critique,True
14172,423,3,402.720000000,à_risque_critique,True
14484,219,3,749.060000000,à_risque_critique,False
17332,346,5,827.770000000,à_risque_critique,True
14684,33,3,751.530000000,à_risque_critique,False
12873,100,3,2027.300000000,à_surveiller,True
17158,50,4,1411.580000000,à_surveiller,False
14608,180,7,1761.790000000,à_surveiller,False
14672,52,4,1113.140000000,à_surveiller,True
15456,101,10,2119.270000000,à_surveiller,True
14198,57,6,1051.630000000,à_surveiller,False
16838,15,4,1159.610000000,à_surveiller,True
13900,1,6,1610.590000000,à_surveiller,True
13134,1,5,1567.390000000,à_surveiller,False
15123,24,4,3526.330000000,sain,False
15809,2,6,1157.880000000,sain,False
13246,24,9,3048.650000000,sain,False
14057,17,13,4867.410000000,sain,False
13649,74,6,1678.880000000,à_surveiller,True
17770,16,5,1143.270000000,à_surveiller,True
13593,81,12,4509.560000000,sain,False
14755,25,18,6824.780000000,sain,False
14625,14,11,4497.880000000,sain,True
15900,231,3,549.290000000,à_risque_critique,False
14496,129,7,2668.230000000,à_surveiller,True
14748,30,8,2507.700000000,sain,False
15288,18,8,3191.760000000,sain,False
13659,23,12,4894.880000000,sain,True
16779,1,42,26900.240000000,sain,False
18108,72,3,848.810000000,à_risque_critique,True
14966,205,5,924.520000000,à_risque_critique,False
15644,74,3,423.190000000,à_risque_critique,False
13452,77,3,729.800000000,à_risque_critique,True
14248,136,3,1032.950000000,à_risque_critique,True
13138,58,3,891.700000000,à_risque_critique,False
18215,255,4,1948.150000000,à_surveiller,False
15476,198,4,2209.980000000,à_surveiller,True
16631,299,7,1892.520000000,à_surveiller,True
12970,140,8,1095.470000000,à_surveiller,False
12838,191,9,3106.140000000,à_surveiller,False
17584,285,4,4067.120000000,à_surveiller,False
14389,8,4,1165.690000000,à_surveiller,False
16858,186,10,4668.280000000,sain,True
12935,21,10,2949.390000000,sain,False
13761,320,4,881.520000000,à_risque_critique,False
16521,233,3,1144.260000000,à_risque_critique,True
13065,191,5,1260.910000000,à_risque_critique,True
15817,238,3,2766.400000000,à_risque_critique,True
14075,79,3,1090.530000000,à_risque_critique,False
18125,19,3,945.140000000,à_surveiller,False
16485,250,4,1931.030000000,à_surveiller,False
13425,112,3,2180.990000000,à_surveiller,False
16099,43,5,1159.600000000,à_surveiller,False
16365,71,9,2256.140000000,à_surveiller,False
14441,73,8,3255.640000000,à_surveiller,False
16678,15,5,1266.650000000,à_surveiller,False
17560,22,6,1526.900000000,sain,False
15673,32,7,5319.500000000,sain,False
15421,33,9,3594.340000000,sain,False
14593,16,11,3426.110000000,sain,False
13983,5,17,6186.080000000,sain,False
13684,103,4,596.980000000,à_risque_critique,True
15224,176,5,871.360000000,à_risque_critique,True
14532,54,11,3859.180000000,sain,True
13869,80,9,6591.580000000,sain,False
14651,29,8,1795.840000000,sain,False
13599,16,19,7019.620000000,sain,False
14505,22,16,9282.960000000,sain,False
15466,207,3,1236.480000000,à_risque_critique,False
13503,297,4,1607.340000000,à_risque_critique,False
12831,80,3,451.110000000,à_risque_critique,True
17681,415,5,731.200000000,à_risque_critique,True
16473,105,3,372.530000000,à_risque_critique,False
17817,95,5,689.870000000,à_risque_critique,False
14853,29,4,1115.570000000,à_surveiller,False
13655,59,5,1731.190000000,à_surveiller,False
13110,75,8,2201.290000000,à_surveiller,False
14659,5,5,1381.760000000,à_surveiller,False
17738,100,10,3084.430000000,à_surveiller,False
14145,35,4,4986.450000000,sain,False
13173,185,10,2441.640000000,sain,False
17324,149,10,2013.870000000,sain,False
15497,137,8,8365.790000000,sain,False
17460,43,15,2068.420000000,sain,False
18172,29,39,13638.320000000,sain,False
15296,1,9,8747.560000000,sain,False
14961,50,18,12545.130000000,sain,False
15622,15,13,6745.050000000,sain,False
18168,22,15,3655.120000000,sain,False
14510,193,3,1007.280000000,à_risque_critique,True
16214,70,3,1725.170000000,à_risque_critique,False
12842,126,3,1109.730000000,à_risque_critique,False
17624,36,3,1125.450000000,à_surveiller,False
13184,2,5,918.970000000,à_surveiller,False
